recall,precision
0.7539234149403641,0.6193914388860238
0.7520401757689893,0.621691748832382
0.751412429378531,0.6240875912408759
0.7470182046453233,0.6263157894736842
0.746390458254865,0.6304347826086957
0.743879472693032,0.6326748531767218
0.741368487131199,0.6349462365591397
0.738857501569366,0.6382863340563991
0.736346516007533,0.6388888888888888
0.7319522912743252,0.6396050466264399
0.7313245448838669,0.643646408839779
0.7281858129315757,0.6444444444444445
0.7244193345888261,0.6457750419697817
0.7225360954174513,0.6484507042253521
0.7212806026365348,0.6506228765571914
0.7181418706842435,0.6540880503144654
0.714375392341494,0.6562860438292965
0.7099811676082862,0.6571760604299826
0.709353421217828,0.6592765460910152
0.706842435655995,0.6596367896895138
0.7062146892655368,0.6629345904537419
0.7055869428750785,0.6662714878482513
0.7037037037037037,0.668854415274463
0.6993094789704959,0.6694711538461539
0.6980539861895794,0.6719033232628399
0.6961707470182047,0.6745742092457421
0.6930320150659134,0.6773006134969325
0.6917765222849969,0.6789895255699322
0.6905210295040803,0.6823821339950372
0.6898932831136221,0.6851620947630923
0.6861268047708726,0.6848370927318296
0.6854990583804144,0.6885245901639344
0.6842435655994978,0.6925031766200762
0.6817325800376648,0.6934865900383141
0.6804770872567483,0.6948717948717948
0.6779661016949152,0.6958762886597938
0.6741996233521658,0.6955958549222798
0.6691776522284997,0.6967320261437908
0.6685499058380414,0.6974459724950884
0.6666666666666666,0.6982248520710059
0.6666666666666666,0.7005277044854882
0.6660389202762084,0.7035809018567639
0.6641556811048337,0.7043941411451398
0.6622724419334589,0.7071045576407506
0.6610169491525424,0.7090909090909091
0.6566227244193346,0.7086720867208672
0.655367231638418,0.710204081632653
0.6528562460765851,0.7142857142857143
0.650345260514752,0.7144827586206897
0.6459510357815442,0.7145833333333333
0.6446955430006277,0.7176799440950384
0.6421845574387948,0.7194092827004219
0.64030131826742,0.7208480565371025
0.6390458254865035,0.7245551601423488
0.6352793471437539,0.7264895908111989
0.6352793471437539,0.728581713462923
0.6333961079723791,0.7316896301667876
0.6321406151914627,0.7350364963503649
0.6302573760200879,0.737151248164464
0.6277463904582549,0.7380073800738007
0.6239799121155053,0.7379361544172235
0.6227244193345888,0.7391952309985097
0.6202134337727558,0.7428571428571429
0.6189579409918393,0.7447129909365559
0.6170747018204645,0.7441332323996972
0.6151914626490897,0.745814307458143
0.6139359698681732,0.7488514548238897
0.6126804770872567,0.7496159754224271
0.6101694915254238,0.7529047250193648
0.6095417451349655,0.7538819875776398
0.6089139987445072,0.7578125
0.608286252354049,0.76
0.6076585059635907,0.7616050354051928
0.6064030131826742,0.7660586835844568
0.6026365348399246,0.7704654895666132
0.5994978028876334,0.7732793522267206
0.5976145637162587,0.7758761206193969
0.5963590709353421,0.7761437908496732
0.5944758317639673,0.7781429745275267
0.591337099811676,0.7785123966942149
0.5907093534212178,0.7828618968386023
0.5894538606403014,0.7838063439065108
0.5881983678593848,0.7873949579831933
0.5850596359070935,0.7884940778341794
0.5819209039548022,0.7902813299232737
0.5781544256120528,0.7905579399141631
0.576271186440678,0.7913793103448276
0.5743879472693032,0.7915224913494809
0.5737602008788449,0.7947826086956522
0.5731324544883867,0.7966841186736475
0.5693659761456371,0.7984154929577465
0.5681104833647207,0.799469964664311
0.5668549905838042,0.8012422360248447
0.5649717514124294,0.8014247551202137
0.5643440050219711,0.8026785714285715
0.5618330194601381,0.8026905829596412
0.5599497802887633,0.8036036036036036
0.5586942875078468,0.8054298642533937
0.5555555555555556,0.8074817518248175
0.5549278091650973,0.8102658111824015
0.5543000627746391,0.8108356290174472
0.5530445699937225,0.8134810710987996
0.5524168236032643,0.8148148148148148
0.5505335844318895,0.8173345759552656
0.5480225988700564,0.8174157303370787
0.5436283741368487,0.8169811320754717
0.5411173885750157,0.8170616113744076
0.5398618957940992,0.8174904942965779
0.536723163841808,0.8173996175908221
0.5342121782799749,0.8198458574181118
0.5335844318895167,0.8236434108527132
0.5323289391086001,0.8241010689990281
0.5304456999372253,0.8260019550342131
0.5279347143753923,0.8269419862340216
0.5260514752040176,0.8264299802761341
0.5241682360326428,0.8267326732673267
0.5210295040803515,0.8316633266533067
0.517263025737602,0.833164812942366
0.5160075329566854,0.8345177664974619
0.5134965473948525,0.8346938775510204
0.5103578154425612,0.8355601233299075
0.5091023226616447,0.8360824742268042
0.5065913370998116,0.8371369294605809
0.5053358443188951,0.8376690946930281
0.5021971123666039,0.8412197686645636
0.5009416195856874,0.8408851422550052
0.4990583804143126,0.8439490445859873
0.4971751412429379,0.8443496801705757
0.4952919020715631,0.8438502673796792
0.49403640929064657,0.8444206008583691
0.49278091650973005,0.8459051724137931
0.4915254237288136,0.8483206933911159
0.48901443816698054,0.8522975929978118
0.4883866917765223,0.8521358159912377
0.48650345260514755,0.8535242290748899
0.4821092278719397,0.8552338530066815
0.4795982423101067,0.8574635241301908
0.4764595103578154,0.8566591422121896
0.4745762711864407,0.8581157775255391
0.47206528562460764,0.861397479954181
0.46955430006277465,0.8617511520737328
0.46829880728185813,0.8644264194669756
0.4651600753295669,0.8656542056074766
0.46264908976773383,0.8670588235294118
0.46076585059635905,0.8665879574970484
0.46076585059635905,0.8686390532544379
0.45825486503452606,0.8680142687277052
0.45699937225360954,0.8697729988052568
0.455743879472693,0.8768115942028986
0.4538606403013183,0.8763636363636363
0.450721908349027,0.8777506112469438
0.44883866917765225,0.8805418719211823
0.4450721908349027,0.8818407960199005
0.4438166980539862,0.88375
0.44130571249215317,0.8865069356872636
0.4387947269303202,0.8881829733163914
0.43628374136848713,0.8910256410256411
0.4350282485875706,0.8941935483870967
0.4337727558066541,0.8939197930142303
0.43063402385436284,0.894393741851369
0.42875078468298805,0.893979057591623
0.4268675455116133,0.8947368421052632
0.4243565599497803,0.895364238410596
0.4218455743879473,0.897196261682243
0.418706842435656,0.896505376344086
0.4155681104833647,0.9006802721088435
0.4130571249215317,0.9013698630136986
0.4105461393596987,0.9045643153526971
0.4067796610169492,0.9050279329608939
0.40552416823603266,0.906030855539972
0.40238543628374135,0.905367231638418
0.40238543628374135,0.9066478076379066
0.39987445072190836,0.9061166429587483
0.3973634651600753,0.9068767908309455
0.3948524795982423,0.9063400576368876
0.391713747645951,0.9082969432314411
0.389202762084118,0.9117647058823529
0.3879472693032015,0.912850812407681
0.38731952291274324,0.914074074074074
0.3860640301318267,0.9165424739195231
0.384180790960452,0.9203007518796993
0.3810420590081607,0.9224924012158054
0.3797865662272442,0.9236641221374046
0.37727558066541117,0.9231950844854071
0.37225360954174513,0.9222395023328149
0.3697426239799121,0.9231974921630094
0.3691148775894539,0.9230769230769231
0.3672316384180791,0.9241706161137441
0.3659761456371626,0.9253968253968254
0.36409290646578785,0.9265175718849841
0.3628374136848713,0.92776886035313
0.3603264281230383,0.9273021001615509
0.357187696170747,0.9297385620915033
0.35153797865662273,0.9286898839137645
0.3490269930947897,0.9297658862876255
0.3465160075329567,0.9308600337268128
0.34526051475204017,0.933786078098472
0.3408662900188324,0.9362068965517242
0.3396107972379159,0.9359861591695502
0.33772755806654114,0.9356521739130435
0.3352165725047081,0.9384885764499121
0.3339610797237916,0.9382716049382716
0.33207784055241685,0.9379432624113475
0.327683615819209,0.9371633752244165
0.32642812303829255,0.9369369369369369
0.325172630257376,0.9367088607594937
0.3220338983050847,0.9361313868613139
0.31952291274325173,0.9356617647058824
0.31763967357187695,0.9353049907578558
0.3163841807909605,0.935064935064935
0.31387319522912743,0.9363295880149812
0.31198995605775265,0.935969868173258
0.30822347771500314,0.9370229007633588
0.30634023854362835,0.9402697495183044
0.3044569993722536,0.939922480620155
0.3032015065913371,0.9396887159533074
0.3013182674199623,0.9411764705882353
0.30006277463904585,0.9409448818897638
0.29692404268675454,0.9403578528827038
0.2950408035153798,0.94
0.2919020715630885,0.9393939393939394
0.290646578782172,0.9391480730223124
0.2900188323917137,0.9390243902439024
0.28876333961079725,0.9406952965235174
0.28688010043942247,0.9403292181069959
0.2824858757062147,0.9394572025052192
0.2806026365348399,0.9390756302521008
0.2806026365348399,0.9410526315789474
0.2787193973634652,0.940677966101695
0.2749529190207156,0.9399141630901288
0.27432517263025735,0.9397849462365592
0.2693032015065913,0.9407894736842105
0.2693032015065913,0.9428571428571428
0.2674199623352166,0.9424778761061947
0.26490897677338354,0.9419642857142857
0.26239799121155055,0.9435665914221218
0.2617702448210923,0.9434389140271493
0.25925925925925924,0.9429223744292238
0.2573760200878845,0.9447004608294931
0.256120527306968,0.9444444444444444
0.2523540489642185,0.9436619718309859
0.25109855618330196,0.9433962264150944
0.25109855618330196,0.9456264775413712
0.24858757062146894,0.9451073985680191
0.2460765850596359,0.944578313253012
0.24419334588826114,0.9441747572815534
0.24105461393596986,0.9481481481481482
0.23854362837413684,0.9476309226932669
0.23728813559322035,0.9473684210526315
0.23540489642184556,0.946969696969697
0.2322661644695543,0.9462915601023018
0.22912743251726303,0.9530026109660574
0.2253609541745135,0.9547872340425532
0.224105461393597,0.9545454545454546
0.2222222222222222,0.9567567567567568
0.22159447583176398,0.9566395663956639
0.22033898305084745,0.9564032697547684
0.2184557438794727,0.96398891966759
0.2184557438794727,0.9666666666666667
0.21468926553672316,0.9661016949152542
0.21406151914626492,0.9660056657223796
0.21217827997489014,0.9657142857142857
0.21029504080351538,0.9654178674351584
0.20527306967984935,0.9646017699115044
0.20213433772755807,0.9640718562874252
0.2015065913370998,0.963963963963964
0.19836785938480853,0.9634146341463414
0.1977401129943503,0.963302752293578
0.1958568738229755,0.9629629629629629
0.19522912743251727,0.9658385093167702
0.1933458882611425,0.9655172413793104
0.19083490269930947,0.9650793650793651
0.1902071563088512,0.964968152866242
0.1876961707470182,0.964516129032258
0.18518518518518517,0.9640522875816994
0.18455743879472694,0.9639344262295082
0.18141870684243566,0.9665551839464883
0.17890772128060264,0.9661016949152542
0.17702448210922786,0.9690721649484536
0.1738857501569366,0.9685314685314685
0.1713747645951036,0.9680851063829787
0.1694915254237288,0.967741935483871
0.1657250470809793,0.967032967032967
0.16321406151914628,0.966542750929368
0.16070307595731326,0.9660377358490566
0.15756434400502198,0.9691119691119691
0.1544256120527307,0.968503937007874
0.15317011927181418,0.9682539682539683
0.15191462649089768,0.968
0.14814814814814814,0.9672131147540983
0.14500941619585686,0.9665271966527197
0.14438166980539863,0.9663865546218487
0.14375392341494037,0.9703389830508474
0.14124293785310735,0.9782608695652174
0.1374764595103578,0.9776785714285714
0.1349654739485248,0.9772727272727273
0.12868801004394226,0.9761904761904762
0.12617702448210924,0.9757281553398058
0.12366603892027621,0.9752475247524752
0.12115505335844319,0.9747474747474747
0.11864406779661017,0.9742268041237113
0.1167608286252354,0.9738219895287958
0.11487758945386065,0.973404255319149
0.11236660389202763,0.9728260869565217
0.11173885750156937,0.9726775956284153
0.1111111111111111,0.9725274725274725
0.10922787193973635,0.9720670391061452
0.10608913998744507,0.9712643678160919
0.10357815442561205,0.9705882352941176
0.10106716886377903,0.9698795180722891
0.09918392969240426,0.9693251533742331
0.09792843691148775,0.968944099378882
0.096045197740113,0.9683544303797469
0.09227871939736347,0.9671052631578947
0.09165097300690521,0.9668874172185431
0.08913998744507219,0.9659863945578231
0.08788449466415568,0.9722222222222222
0.08537350910232266,0.9784172661870504
0.08411801632140616,0.9781021897810219
0.08160703075957314,0.9774436090225563
0.08035153797865663,0.9770992366412213
0.07972379158819837,0.9769230769230769
0.07721280602636535,0.9761904761904762
0.07658505963590709,0.9838709677419355
0.07470182046453233,0.9834710743801653
0.07344632768361582,0.9831932773109243
0.07156308851224105,0.9827586206896551
0.0696798493408663,0.9823008849557522
0.06905210295040803,0.9821428571428571
0.06842435655994979,0.9819819819819819
0.06654111738857502,0.9814814814814815
0.06340238543628374,0.9805825242718447
0.062146892655367235,0.9801980198019802
0.061519146264908973,0.98
0.060263653483992465,0.9795918367346939
0.05649717514124294,0.9782608695652174
0.054613935969868174,0.9775280898876404
0.053358443188951665,0.9770114942528736
0.05084745762711865,0.9759036144578314
0.04896421845574388,0.975
0.04770872567482737,0.9743589743589743
0.047080979284369114,0.974025974025974
0.04519774011299435,0.972972972972973
0.044569993722536096,0.9726027397260274
0.04394224733207784,0.9722222222222222
0.04268675455116133,0.9714285714285714
0.03954802259887006,0.9692307692307692
0.0389202762084118,0.96875
0.035781544256120526,0.9661016949152542
0.03452605147520402,0.9649122807017544
0.032642812303829254,0.9629629629629629
0.031387319522912745,0.9615384615384616
0.030759573132454487,0.9607843137254902
0.029504080351537978,0.9591836734693877
0.02699309478970496,0.9555555555555556
0.02448210922787194,0.9512195121951219
0.022598870056497175,0.9473684210526315
0.021343377275580666,0.9444444444444444
0.020087884494664157,0.9411764705882353
0.0194601381042059,0.9393939393939394
0.016321406151914627,0.9285714285714286
0.015065913370998116,0.9230769230769231
0.014438166980539862,0.92
0.014438166980539862,0.9583333333333334
0.012554927809165096,0.9523809523809523
0.011299435028248588,0.9473684210526315
0.010671688637790333,0.9444444444444444
0.008788449466415568,0.9333333333333333
0.008160703075957313,0.9285714285714286
0.007532956685499058,0.9230769230769231
0.006905210295040804,0.9166666666666666
0.005649717514124294,0.9
0.005021971123666039,0.8888888888888888
0.003138731952291274,0.8333333333333334
0.0025109855618330196,0.8
0.0018832391713747645,1.0
0.0012554927809165098,1.0
0.0006277463904582549,1.0
0.0,1.0
